,0,1
1835,US,North America
1836,CA,North America
1837,US,North America
1838,,
1839,US,North America
1840,US,North America
1841,US,North America
1842,US,North America
1843,US,North America
1844,US,North America
1845,IN,Asia
1846,US,North America
1847,US,North America
1848,US,North America
1849,US,North America
1850,US,North America
1851,IN,Asia
1852,US,North America
1853,US,North America
1854,BR,South America
1855,US,North America
1856,IN,Asia
1857,US,North America
1858,US,North America
1859,US,North America
1860,US,North America
1861,US,North America
1862,US,North America
1863,US,North America
1864,US,North America
1865,US,North America
1866,US,North America
1867,US,North America
1868,GB,Europe
1869,US,North America
1870,US,North America
1871,US,North America
1872,US,North America
1873,US,North America
1874,US,North America
1875,IN,Asia
1876,US,North America
1877,US,North America
1878,US,North America
1879,US,North America
1880,GB,Europe
1881,US,North America
1882,US,North America
1883,US,North America
1884,US,North America
1885,US,North America
1886,JP,Asia
1887,PK,Asia
1888,US,North America
1889,US,North America
1890,US,North America
1891,US,North America
1892,US,North America
1893,PK,Asia
1894,US,North America
1895,US,North America
1896,,
1897,US,North America
1898,US,North America
1899,US,North America
1900,US,North America
1901,IN,Asia
1902,US,North America
1903,US,North America
1904,CA,North America
1905,US,North America
1906,US,North America
1907,US,North America
1908,IN,Asia
1909,US,North America
1910,US,North America
1911,US,North America
1912,US,North America
1913,US,North America
1914,US,North America
1915,US,North America
1916,US,North America
1917,US,North America
1918,US,North America
1919,CA,North America
1920,US,North America
1921,PK,Asia
1922,PK,Asia
1923,US,North America
1924,CA,North America
1925,US,North America
1926,US,North America
1927,US,North America
1928,US,North America
1929,US,North America
1930,US,North America
1931,US,North America
1932,US,North America
1933,US,North America
1934,US,North America
1935,US,North America
1936,US,North America
1937,US,North America
1938,US,North America
1939,US,North America
1940,US,North America
1941,US,North America
1942,US,North America
1943,US,North America
1944,US,North America
1945,US,North America
1946,,
1947,US,North America
1948,US,North America
1949,US,North America
1950,US,North America
1951,US,North America
1952,US,North America
1953,,
1954,US,North America
1955,US,North America
1956,US,North America
1957,PK,Asia
1958,US,North America
1959,US,North America
1960,US,North America
1961,GB,Europe
1962,US,North America
1963,GB,Europe
1964,US,North America
1965,US,North America
1966,US,North America
1967,US,North America
1968,US,North America
1969,US,North America
1970,US,North America
1971,US,North America
1972,,
1973,US,North America
1974,US,North America
1975,US,North America
1976,US,North America
1977,US,North America
1978,US,North America
1979,CA,North America
1980,US,North America
1981,US,North America
1982,US,North America
1983,US,North America
1984,CA,North America
1985,PK,Asia
1986,US,North America
1987,US,North America
1988,US,North America
1989,,
1990,US,North America
1991,US,North America
1992,US,North America
1993,US,North America
1994,US,North America
1995,US,North America
1996,US,North America
1997,US,North America
1998,US,North America
1999,US,North America
2000,GB,Europe
2001,US,North America
2002,PK,Asia
2003,US,North America
2004,PK,Asia
2005,US,North America
2006,US,North America
2007,US,North America
2008,US,North America
2009,US,North America
2010,US,North America
2011,US,North America
2012,US,North America
2013,US,North America
2014,CA,North America
2015,,
2016,US,North America
2017,US,North America
2018,US,North America
2019,US,North America
2020,US,North America
2021,US,North America
2022,IN,Asia
2023,US,North America
2024,US,North America
2025,US,North America
2026,US,North America
2027,US,North America
2028,US,North America
2029,US,North America
2030,US,North America
2031,US,North America
2032,US,North America
2033,US,North America
2034,US,North America
2035,US,North America
2036,US,North America
2037,IN,Asia
2038,US,North America
2039,US,North America
2040,PK,Asia
2041,US,North America
2042,US,North America
2043,US,North America
2044,IN,Asia
2045,US,North America
2046,US,North America
2047,CA,North America
2048,US,North America
2049,US,North America
2050,US,North America
2051,US,North America
2052,US,North America
2053,US,North America
2054,US,North America
2055,US,North America
2056,US,North America
2057,US,North America
2058,US,North America
2059,US,North America
2060,US,North America
2061,US,North America
2062,US,North America
2063,US,North America
2064,US,North America
2065,US,North America
2066,US,North America
2067,US,North America
2068,US,North America
2069,US,North America
2070,US,North America
2071,US,North America
2072,US,North America
2073,US,North America
2074,US,North America
2075,US,North America
2076,CA,North America
2077,US,North America
2078,US,North America
2079,,
2080,PK,Asia
2081,US,North America
2082,US,North America
2083,GT,North America
2084,US,North America
2085,GB,Europe
2086,US,North America
2087,US,North America
2088,US,North America
2089,US,North America
2090,US,North America
2091,US,North America
2092,PK,Asia
2093,US,North America
2094,US,North America
2095,US,North America
2096,US,North America
2097,US,North America
2098,US,North America
2099,US,North America
2100,US,North America
2101,US,North America
2102,US,North America
2103,PK,Asia
2104,US,North America
2105,PK,Asia
2106,IN,Asia
2107,US,North America
2108,US,North America
2109,US,North America
2110,US,North America
2111,US,North America
2112,US,North America
2113,US,North America
2114,US,North America
2115,US,North America
2116,US,North America
2117,US,North America
2118,US,North America
2119,US,North America
2120,US,North America
2121,US,North America
2122,US,North America
2123,US,North America
2124,PK,Asia
2125,US,North America
2126,US,North America
2127,PK,Asia
2128,US,North America
2129,IN,Asia
2130,US,North America
2131,IN,Asia
2132,US,North America
2133,US,North America
2134,US,North America
2135,US,North America
2136,US,North America
2137,US,North America
2138,US,North America
2139,US,North America
2140,US,North America
2141,US,North America
2142,GT,North America
2143,US,North America
2144,US,North America
2145,,
2146,US,North America
2147,PK,Asia
2148,US,North America
2149,US,North America
2150,US,North America
2151,US,North America
2152,US,North America
2153,US,North America
2154,US,North America
2155,US,North America
2156,US,North America
2157,US,North America
2158,US,North America
2159,US,North America
2160,US,North America
2161,US,North America
2162,PK,Asia
2163,US,North America
2164,US,North America
2165,US,North America
2166,US,North America
2167,US,North America
2168,US,North America
2169,US,North America
2170,US,North America
2171,US,North America
2172,US,North America
2173,US,North America
2174,US,North America
2175,US,North America
2176,FR,Europe
2177,US,North America
2178,US,North America
2179,US,North America
2180,US,North America
2181,US,North America
2182,US,North America
2183,US,North America
2184,US,North America
2185,GB,Europe
2186,US,North America
2187,PK,Asia
2188,US,North America
2189,GT,North America
2190,US,North America
2191,US,North America
2192,US,North America
2193,PK,Asia
2194,US,North America
2195,US,North America
2196,IN,Asia
2197,US,North America
2198,PK,Asia
2199,US,North America
2200,US,North America
2201,US,North America
